season,scorers
"1945/46","Rosenthal"
"1945/46","Ashcroft 2, Rosenthal 2, Atkinson, Williamson S"
"1945/46","Atkinson, Bell, Rosenthal"
"1945/46",""
"1945/46","Gould"
"1945/46","Price, Rosenthal"
